Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"753,314,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"165,324,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,005,619,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"32,963,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACK - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,693,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, BLACKEYE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"354,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, CRANBERRY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"129,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,069,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, GREAT NORTHERN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,777,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,307,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, BABY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"217,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, LIMA, LARGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"268,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, NAVY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,505,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, OTHER, NOT LISTED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"796,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINK - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"316,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, PINTO - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,414,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, RED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"967,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,BEANS,"BEANS, DRY EDIBLE, SMALL, WHITE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"151,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CAKE & MEAL,"CAKE & MEAL, CANOLA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,281,600",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CAKE & MEAL,"CAKE & MEAL, COTTONSEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"743,984",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CAKE & MEAL,"CAKE & MEAL, SOYBEAN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"48,642,696",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CAKE & MEAL,"CAKE & MEAL, SOYBEAN, ANIMAL FEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"48,034,394",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CAKE & MEAL,"CAKE & MEAL, SOYBEAN, EDIBLE PROTEIN PRODUCTS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"608,302",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"602,504,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CANOLA,"CANOLA - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,454,950,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"83,210,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,273,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS, LARGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"68,565,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS, LARGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"3,458,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS, SMALL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,645,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CHICKPEAS,"CHICKPEAS, SMALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"815,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,039,005,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,182,479,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"137,729,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,677,566,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"14,607,500",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"903,431,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"4,509,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, PIMA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"287,539,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, PIMA - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"546,500",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,390,027,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,COTTON,"COTTON, UPLAND - PRODUCTION, MEASURED IN 480 LB BALES",TOTAL,NOT SPECIFIED,"14,061,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"158,643,909,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"56,487,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLAXSEED,"FLAXSEED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,706,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, RYE - PRODUCTION, MEASURED IN CWT",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"829,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"425,797,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT, (EXCL DURUM) - PRODUCTION, MEASURED IN CWT",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"391,995,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT, (EXCL DURUM), WHOLE - PRODUCTION, MEASURED IN CWT",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"19,505,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT, SPRING, DURUM, INCL SEMOLINA - PRODUCTION, MEASURED IN CWT",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"33,802,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT, SPRING, DURUM, WHOLE, INCL SEMOLINA - PRODUCTION, MEASURED IN CWT",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"616,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FLOUR,"FLOUR, WHEAT, WHOLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"20,121,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,328,527,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"126,812,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,912,675,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"73,745,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,415,852,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"53,067,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,652,802,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"82,294,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,638,772,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"40,339,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,014,030,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"41,955,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"29,342,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"10,651,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,691,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"619,424,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HOPS,"HOPS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"103,810,300",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"129,220,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,LENTILS,"LENTILS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"7,411,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"4,372,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"91,120,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"9,210,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLFEED,"MILLFEED, SOYBEAN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,299,375",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLFEED,"MILLFEED, WHEAT - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"6,547,304",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLFEED,"MILLFEED, WHEAT, (EXCL DURUM) - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"6,062,152",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILLFEED,"MILLFEED, WHEAT, SPRING, DURUM, INCL SEMOLINA - PRODUCTION, MEASURED IN TONS",TYPE OF OPERATION,TYPE OF OPERATION: (WHEAT OR RYE FLOUR MILL),"485,152",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"94,360,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,984,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,048,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,134,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSTARD,"MUSTARD - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,161,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MUSTARD,"MUSTARD - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"81,770,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"186,241,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"65,355,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, CANOLA, CRUDE - PRODUCTION, MEASURED IN LB",TYPE OF OPERATION,TYPE OF OPERATION: (CRUSHER),"1,908,481,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, CANOLA, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,630,676,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, CORN, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,929,859,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, COTTONSEED, CRUDE - PRODUCTION, MEASURED IN LB",TYPE OF OPERATION,TYPE OF OPERATION: (CRUSHER),"466,479,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, COTTONSEED, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"471,948,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, PEANUT, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"298,217,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, SAFFLOWER, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"52,613,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, SOYBEAN, CRUDE - PRODUCTION, MEASURED IN LB",TYPE OF OPERATION,TYPE OF OPERATION: (CRUSHER),"25,373,321,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, SOYBEAN, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,450,364,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,OIL,"OIL, SUNFLOWER, ONCE REFINED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"502,710,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,275,009,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEANUTS,"PEANUTS - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,133,900,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"196,705,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,PEAS,"PEAS, DRY EDIBLE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"21,733,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RAPESEED,"RAPESEED - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,497,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RAPESEED,"RAPESEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,910,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,069,000,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RICE,"RICE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"227,583,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RICE,"RICE, LONG GRAIN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"170,853,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RICE,"RICE, MEDIUM GRAIN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"53,920,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RICE,"RICE, SHORT GRAIN - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,810,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"59,816,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,532,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,470,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,SAFFLOWER,"SAFFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"147,800,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,719,805,000",
SURVEY,2020,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"372,960,000",
